ID	Movement	dDay	DayInYear	BearID	Repro	Year	Den	Avail	MainHabitat	Month	Season
1764	38.21591811	3824	171	7991	1	1998	0	0.6436	3	6	2
1765	9.277144286	3842	189	7991	1	1998	0	0.385	2	7	3
1766	44.20342453	3860	207	7991	1	1998	0	0.3204	2	7	3
1767	56.1642318	3866	213	7991	1	1998	0	0.4024	1	8	3
1768	64.01682264	3872	219	7991	1	1998	0	0.3818	2	8	3
1769	26.49671343	3932	279	7991	1	1998	0	0.6937	3	10	4
1770	106.5442762	3962	309	7991	1	1998	0	0.7297	4	11	4
1771	119.0900047	3968	315	7991	1	1998	0	0.3614	3	11	4
1772	73.70054304	3986	333	7991	1	1998	0	0.7686	4	11	4
1773	73.78914132	3026	104	7993	0	1996	0	0.9667	4	4	2
1774	116.7422752	3032	110	7993	0	1996	0	0.8864	4	4	2
1775	35.1540317	3038	116	7993	0	1996	0	0.9566	4	4	2
1776	45.1827057	3044	122	7993	0	1996	0	0.9819	4	5	2
1777	55.21262812	3050	128	7993	0	1996	0	0.9814	4	5	2
1778	98.6088751	3248	326	7993	0	1996	0	0.8154	4	11	4
1779	106.5775083	3278	356	7993	0	1996	0	0.9017	4	12	4
1780	20.64051492	3356	68	7993	1	1997	0	0.9566	4	3	1
1781	21.89399811	3386	98	7993	1	1997	0	0.9754	4	4	2
1782	24.37794562	3392	104	7993	1	1997	0	0.9662	4	4	2
1783	61.41426987	3398	110	7993	1	1997	0	0.9266	4	4	2
1784	40.30921699	3404	116	7993	1	1997	0	0.988	4	4	2
1785	24.03878362	3410	122	7993	1	1997	0	0.9811	4	5	2
1786	24.87762585	3416	128	7993	1	1997	0	0.9569	4	5	2
1787	116.58352	3422	134	7993	1	1997	0	0.943	4	5	2
1788	128.9502047	3776	123	7993	2	1998	1	0.9311	4	5	2
1789	90.69008913	3782	129	7993	2	1998	1	0.986	4	5	2
1790	47.33769768	3033	111	7997	0	1996	0	0.9261	4	4	2
1791	127.1685702	3039	117	7997	0	1996	0	0.849	4	4	2
1792	53.67994124	3045	123	7997	0	1996	0	0.3442	1	5	2
1793	38.71676661	3051	129	7997	0	1996	0	0.4097	2	5	2
1794	32.06745492	3057	135	7997	0	1996	0	0.4576	3	5	2
1795	167.3372319	3075	153	7997	0	1996	0	0.4927	1	6	2
1796	8.421315702	3315	27	7997	1	1997	0	0.4494	2	1	1
1797	12.85748795	3765	112	7997	2	1998	0	0.3661	3	4	2
1798	118.149267	3018	96	23001	2	1996	1	0.7773	4	4	2
1799	160.8897653	3024	102	23001	2	1996	1	0.642	4	4	2
1800	85.16677078	3030	108	23001	2	1996	1	0.3673	1	4	2
1801	77.30326624	3036	114	23001	2	1996	1	0.2727	4	4	2
1802	114.8082332	3042	120	23001	2	1996	1	0.5182	4	4	2
1803	37.36615596	3060	138	23001	2	1996	1	0.3281	4	5	2
1804	102.7680776	3216	294	23001	2	1996	1	0.6208	4	10	4
1805	15.55288404	3034	112	23004	0	1996	0	0.9654	4	4	2
1806	37.22279712	3040	118	23004	0	1996	0	0.9636	4	4	2
1807	58.33119094	3046	124	23004	0	1996	0	0.9544	4	5	2
1808	80.65726433	3052	130	23004	0	1996	0	0.9681	4	5	2
1809	52.71893619	3058	136	23004	0	1996	0	0.9467	4	5	2
1810	53.48831418	3064	142	23004	0	1996	0	0.8627	4	5	2
1811	71.00182055	3070	148	23004	0	1996	0	0.9285	4	5	2
1812	38.61020553	3076	154	23004	0	1996	0	0.8812	4	6	2
1813	50.9485027	3082	160	23004	0	1996	0	0.9101	4	6	2
1814	25.35836074	3088	166	23004	0	1996	0	0.867	4	6	2
1815	24.61226958	3160	238	23004	0	1996	0	0.4902	2	8	3
1816	21.18907379	3232	310	23004	0	1996	0	0.7778	4	11	4
1817	38.61551206	3298	10	23004	1	1997	0	0.6862	4	1	1
1818	61.9976838	3304	16	23004	1	1997	0	0.9096	4	1	1
1819	207.8881353	3310	22	23004	1	1997	0	0.7523	4	1	1
1820	67.4549077	3376	88	23004	1	1997	0	0.9146	4	3	1
1821	31.23030549	3382	94	23004	1	1997	0	0.9551	4	4	2
1822	37.72605535	3424	136	23004	1	1997	0	0.9009	4	5	2
1823	51.62932933	3442	154	23004	1	1997	0	0.5	4	6	2
1824	92.42397297	3616	328	23004	1	1997	0	0.9438	4	11	4
1825	67.21763424	3676	23	23004	2	1998	1	0.9612	4	1	1
1826	45.97964998	3682	29	23004	2	1998	1	0.9186	4	1	1
1827	185.4571073	3688	35	23004	2	1998	1	0.3845	2	2	1
1828	111.3567054	3724	71	23004	2	1998	1	0.9461	4	3	1
1829	56.48529785	3730	77	23004	2	1998	1	0.9842	4	3	1
1830	94.99531544	3736	83	23004	2	1998	1	0.9873	4	3	1
1831	72.73886237	3754	101	23004	2	1998	1	0.9634	4	4	2
1832	19.36975178	3760	107	23004	2	1998	1	0.9816	4	4	2
1833	58.03370652	3024	102	23010	0	1996	0	0.9459	4	4	2
1834	35.26978509	3030	108	23010	0	1996	0	0.9327	4	4	2
1835	85.79051077	3048	126	23010	0	1996	0	0.9376	4	5	2
1836	65.28754926	3096	174	23010	0	1996	0	0.5515	4	6	2
1837	118.9684596	3144	222	23010	0	1996	0	0.3801	3	8	3
1838	64.6416446	3150	228	23010	0	1996	0	0.4308	4	8	3
1839	99.25089938	3156	234	23010	0	1996	0	0.5383	4	8	3
1840	32.40381402	3162	240	23010	0	1996	0	0.356	2	8	3
1841	55.4286758	3180	258	23010	0	1996	0	0.3216	2	9	3
1842	133.3951622	3186	264	23010	0	1996	0	0.9388	4	9	3
1843	196.4739416	3204	282	23010	0	1996	0	0.3882	3	10	4
1844	142.3596322	3222	300	23010	0	1996	0	0.7008	4	10	4
1845	43.90315805	3342	54	23010	1	1997	0	0.7822	4	2	1
1846	82.32793387	3348	60	23010	1	1997	0	0.6225	4	3	1
1847	30.73350944	3354	66	23010	1	1997	0	0.879	4	3	1
1848	66.34617108	3360	72	23010	1	1997	0	0.9183	4	3	1
1849	54.53411329	3378	90	23010	1	1997	0	0.9589	4	4	2
1850	19.94306418	3384	96	23010	1	1997	0	0.9249	4	4	2
1851	62.61684886	3390	102	23010	1	1997	0	0.8552	4	4	2
1852	80.75587258	3396	108	23010	1	1997	0	0.9479	4	4	2
1853	50.22678768	3402	114	23010	1	1997	0	0.9526	4	4	2
1854	109.7139792	3408	120	23010	1	1997	0	0.5741	3	5	2
1855	49.63788468	3414	126	23010	1	1997	0	0.7514	4	5	2
1856	83.86278013	3438	150	23010	1	1997	0	0.6274	3	5	2
1857	124.5435688	3522	234	23010	1	1997	0	0.4015	2	8	3
1858	185.9023074	3528	240	23010	1	1997	0	0.4197	2	8	3
1859	59.12153581	3534	246	23010	1	1997	0	0.6449	4	9	3
1860	57.02508658	3552	264	23010	1	1997	0	0.7496	3	9	3
1861	11.69774916	3558	270	23010	1	1997	0	0.6977	3	9	3
1862	53.61343645	3564	276	23010	1	1997	0	0.6851	3	10	4
1863	177.7784449	3570	282	23010	1	1997	0	0.7766	4	10	4
1864	107.8318375	3588	300	23010	1	1997	0	0.5695	4	10	4
1865	188.6023298	3594	306	23010	1	1997	0	0.9287	4	11	4
1866	70.15940317	3630	342	23010	1	1997	0	0.5846	1	12	4
1867	56.54046817	3696	43	23010	2	1998	1	0.8359	4	2	1
1868	29.79008359	3756	103	23010	2	1998	1	0.9785	4	4	2
1869	12.93567051	3762	109	23010	2	1998	1	0.9768	4	4	2
1870	35.7489387	3768	115	23010	2	1998	1	0.9708	4	4	2
1871	29.49228508	3774	121	23010	2	1998	1	0.9693	4	5	2
1872	52.51788684	3780	127	23010	2	1998	1	0.9611	4	5	2
1873	38.618285	3391	103	23071	2	1997	1	0.9281	4	4	2
1874	108.5581736	3397	109	23071	2	1997	1	0.9302	4	4	2
1875	99.4149676	3433	145	23071	2	1997	1	0.4235	4	5	2
1876	54.5611734	3763	110	23071	0	1998	0	0.5732	5	4	2
1877	63.39120946	3769	116	23071	0	1998	0	0.5302	4	4	2
1878	49.42937474	3775	122	23071	0	1998	0	0.7817	4	5	2
1879	76.77085425	3781	128	23071	0	1998	0	0.8439	4	5	2
1880	25.01800699	3841	188	23071	0	1998	0	0.322	2	7	3
1881	70.6177346	3847	194	23071	0	1998	0	0.2894	1	7	3
1882	32.76237407	3853	200	23071	0	1998	0	0.5408	2	7	3
1883	24.09019577	3859	206	23071	0	1998	0	0.4398	1	7	3
1884	85.48315346	3889	236	23071	0	1998	0	0.3468	1	8	3
1885	58.36781664	3895	242	23071	0	1998	0	0.8359	4	8	3
1886	47.14063244	3901	248	23071	0	1998	0	0.5633	4	9	3
1887	68.7417966	3907	254	23071	0	1998	0	0.5056	4	9	3
1888	32.82382189	3913	260	23071	0	1998	0	0.4124	2	9	3
1889	74.0228754	3919	266	23071	0	1998	0	0.4408	3	9	3
1890	73.98333075	3925	272	23071	0	1998	0	0.461	3	9	3
1891	47.8134167	3931	278	23071	0	1998	0	0.5361	4	10	4
1892	87.82983337	3937	284	23071	0	1998	0	0.5252	3	10	4
1893	114.9872311	3943	290	23071	0	1998	0	0.6289	3	10	4
1894	68.7689384	3949	296	23071	0	1998	0	0.3013	3	10	4
1895	11.53052417	3985	332	23071	0	1998	0	0.3111	4	11	4
1896	55.21494947	3385	97	23076	2	1997	1	0.4952	1	4	2
1897	98.7517929	3391	103	23076	2	1997	1	0.6215	4	4	2
1898	35.1574682	3397	109	23076	2	1997	1	0.5356	4	4	2
1899	16.46192746	3421	133	23076	2	1997	1	0.549	4	5	2
1900	29.1760203	3451	163	23076	2	1997	1	0.6848	2	6	2
1901	38.37870629	3757	104	23076	0	1998	0	0.7266	4	4	2
1902	31.81274534	3787	134	23076	0	1998	0	0.9219	4	5	2
1903	76.2201234	3793	140	23076	0	1998	0	0.8398	4	5	2
1904	69.36978072	3811	158	23076	0	1998	0	0.7845	4	6	2
1905	86.2803868	3817	164	23076	0	1998	0	0.5211	4	6	2
1906	65.45913073	3823	170	23076	0	1998	0	0.7018	3	6	2
1907	46.38506935	3847	194	23076	0	1998	0	0.6085	2	7	3
1908	10.08521802	3853	200	23076	0	1998	0	0.8607	1	7	3
1909	31.14689151	3859	206	23076	0	1998	0	0.9748	1	7	3
1910	171.3923756	3865	212	23076	0	1998	0	0.9756	1	8	3
1911	40.14642619	3889	236	23076	0	1998	0	0.3139	5	8	3
1912	45.03581623	3919	266	23076	0	1998	0	0.3052	5	9	3
1913	87.25470041	3925	272	23076	0	1998	0	0.3508	2	9	3
1914	67.06553908	3931	278	23076	0	1998	0	0.5404	3	10	4
1915	69.86111963	3937	284	23076	0	1998	0	0.7503	3	10	4
1916	275.8072954	3943	290	23076	0	1998	0	0.7181	4	10	4
1917	75.63613896	3949	296	23076	0	1998	0	0.3961	2	10	4
1918	131.6587977	3955	302	23076	0	1998	0	0.946	4	10	4
1919	52.67312173	3961	308	23076	0	1998	0	0.79	4	11	4
1920	172.0599652	3997	344	23076	0	1998	0	0.4068	4	12	4
1921	18.20331858	4003	350	23076	0	1998	0	0.6456	4	12	4
1922	82.71428156	4027	9	23076	1	1999	0	0.3968	4	1	1
1923	81.22946024	4033	15	23076	1	1999	0	0.4036	3	1	1
1924	53.58427556	4039	21	23076	1	1999	0	0.5898	4	1	1
1925	71.67587508	4045	27	23076	1	1999	0	0.7687	4	1	1
1926	198.8291579	4063	45	23076	1	1999	0	0.8658	4	2	1
1927	77.81435395	4069	51	23076	1	1999	0	0.4835	1	2	1
1928	108.404931	4087	69	23076	1	1999	0	0.6096	1	3	1
1929	76.62276193	4135	117	23076	1	1999	0	0.8729	4	4	2
1930	33.92850606	4141	123	23076	1	1999	0	0.4535	4	5	2
1931	26.75587401	4147	129	23076	1	1999	0	0.6018	4	5	2
1932	10.50780475	4153	135	23076	1	1999	0	0.5077	4	5	2
1933	71.14516282	4159	141	23076	1	1999	0	0.5111	4	5	2
1934	76.32963496	3388	100	23087	2	1997	1	0.7148	4	4	2
1935	86.32766985	3394	106	23087	2	1997	1	0.955	4	4	2
1936	75.47816146	3508	220	23087	2	1997	1	0.4683	3	8	3
1937	90.25055951	3514	226	23087	2	1997	1	0.4954	3	8	3
1938	15.65798274	3520	232	23087	2	1997	1	0.865	4	8	3
1939	70.40201384	3526	238	23087	2	1997	1	0.5951	3	8	3
1940	2.589764508	3532	244	23087	2	1997	1	0.6236	4	9	3
1941	32.49992003	3538	250	23087	2	1997	1	0.8016	3	9	3
1942	60.47038387	3544	256	23087	2	1997	1	0.4041	2	9	3
1943	32.59971013	3550	262	23087	2	1997	1	0.4936	3	9	3
1944	24.98099368	3556	268	23087	2	1997	1	0.6305	3	9	3
1945	54.78756567	3562	274	23087	2	1997	1	0.573	3	10	4
1946	12.61067585	3568	280	23087	2	1997	1	0.9329	4	10	4
1947	98.20918413	3574	286	23087	2	1997	1	0.9371	4	10	4
1948	90.35043675	3580	292	23087	2	1997	1	0.9801	4	10	4
1955	50.04098105	3397	109	23113	2	1997	1	0.4786	4	4	2
1956	84.83216153	3403	115	23113	2	1997	1	0.3487	1	4	2
1957	192.6652415	3409	121	23113	2	1997	1	0.6659	1	5	2
1958	156.3958185	3757	104	23113	2	1998	1	0.8255	4	4	2
1959	107.063014	3763	110	23113	2	1998	1	0.4604	1	4	2
1960	52.79503074	3781	128	23113	2	1998	1	0.3951	1	5	2
1961	129.0983499	3787	134	23113	2	1998	1	0.4372	3	5	2
1962	87.3978649	4129	111	23113	0	1999	0	0.2751	1	4	2
1963	88.10325311	3400	112	23123	2	1997	1	0.9044	4	4	2
1964	103.746316	3478	190	23123	2	1997	1	0.4207	1	7	3
1965	27.96124342	3514	226	23123	2	1997	1	0.3581	3	8	3
1966	53.85860513	3532	244	23123	2	1997	1	0.3181	3	9	3
1967	55.48694013	3574	286	23123	2	1997	1	0.5454	3	10	4
1968	74.28301719	3598	310	23123	2	1997	1	0.3147	1	11	4
1969	35.43657105	3784	131	23123	0	1998	0	0.6433	4	5	2
1970	29.18834071	3449	161	23154	2	1997	1	0.7264	3	6	2
1971	14.50029393	3563	275	23154	2	1997	1	0.4761	2	10	4
1972	24.65864025	3809	156	23154	0	1998	0	0.8002	4	6	2
1973	70.97686728	3815	162	23154	0	1998	0	0.4742	4	6	2
1974	141.3528623	4055	37	23154	1	1999	0	0.804	5	2	1
1975	65.71099989	4151	133	23154	1	1999	0	0.489	4	5	2
1976	53.77489015	3414	126	23158	2	1997	1	0.7139	4	5	2
1977	91.60894688	3420	132	23158	2	1997	1	0.5809	4	5	2
1978	127.7415464	3426	138	23158	2	1997	1	0.6983	4	5	2
1979	109.2885849	3432	144	23158	2	1997	1	0.4268	3	5	2
1980	32.2612188	3438	150	23158	2	1997	1	0.4748	3	5	2
1981	147.9549059	3456	168	23158	2	1997	1	0.615	4	6	2
1982	156.8210129	3498	210	23158	2	1997	1	0.5348	1	7	3
1983	166.7711855	3564	276	23158	2	1997	1	0.5064	1	10	4
1984	46.39589571	3720	67	23158	2	1998	1	0.4811	4	3	1
1985	110.4451286	4116	98	23158	0	1999	0	0.4607	4	4	2
1986	122.8954506	4122	104	23158	0	1999	0	0.7824	4	4	2
1987	67.50897771	4140	122	23158	0	1999	0	0.9187	4	5	2
1988	90.13554719	4146	128	23158	0	1999	0	0.8353	4	5	2
1989	64.67613669	4152	134	23158	0	1999	0	0.4526	4	5	2
1990	73.92810072	4158	140	23158	0	1999	0	0.7934	4	5	2
1991	161.4550767	4230	212	23158	0	1999	0	0.653	1	8	3
1992	117.9837689	4236	218	23158	0	1999	0	0.5802	1	8	3
1993	38.89729137	4242	224	23158	0	1999	0	0.5704	4	8	3
1994	5.11072084	4248	230	23158	0	1999	0	0.4906	3	8	3
1995	63.95090122	4254	236	23158	0	1999	0	0.3976	1	8	3
1996	41.30630608	3769	116	23165	0	1998	0	0.8429	4	4	2
1997	80.02514131	3811	158	23165	0	1998	0	0.8253	4	6	2
1998	141.0403124	3865	212	23165	0	1998	0	0.9221	1	8	3
1999	162.2651918	3871	218	23165	0	1998	0	0.5289	1	8	3
2000	46.00085723	3877	224	23165	0	1998	0	0.6996	3	8	3
2001	73.51280838	3883	230	23165	0	1998	0	0.8209	3	8	3
2002	70.98899458	3889	236	23165	0	1998	0	0.5288	4	8	3
2003	108.3291436	3895	242	23165	0	1998	0	0.9483	4	8	3
2004	73.43343668	3901	248	23165	0	1998	0	0.8412	4	9	3
2005	33.06569763	3925	272	23165	0	1998	0	0.4757	3	9	3
2006	37.64523559	3931	278	23165	0	1998	0	0.4219	2	10	4
2007	86.10760117	3949	296	23165	0	1998	0	0.6056	4	10	4
2008	242.9049476	3955	302	23165	0	1998	0	0.9534	4	10	4
2009	88.03017147	3961	308	23165	0	1998	0	0.7931	4	11	4
2010	77.55465353	3967	314	23165	0	1998	0	0.5402	4	11	4
2011	84.61868854	3973	320	23165	0	1998	0	0.5721	1	11	4
2012	65.71442612	4015	362	23165	0	1998	0	0.4214	4	12	4
2013	35.21634394	4021	3	23165	1	1999	0	0.755	4	1	1
2014	29.44314937	4027	9	23165	1	1999	0	0.4572	4	1	1
2015	118.3898605	4033	15	23165	1	1999	0	0.6317	4	1	1
2016	78.18876434	4039	21	23165	1	1999	0	0.5813	4	1	1
2017	74.94643699	4045	27	23165	1	1999	0	0.9079	4	1	1
2018	98.77022201	4063	45	23165	1	1999	0	0.9595	4	2	1
2019	12.52167138	4069	51	23165	1	1999	0	0.8932	4	2	1
2020	29.21988936	4075	57	23165	1	1999	0	0.8789	4	2	1
2021	1.821907632	4081	63	23165	1	1999	0	0.921	4	3	1
2022	83.14290463	4099	81	23165	1	1999	0	0.9706	4	3	1
2023	72.97847455	4105	87	23165	1	1999	0	0.9755	4	3	1
2024	5.379153068	4111	93	23165	1	1999	0	0.9207	4	4	2
2025	44.05944517	4117	99	23165	1	1999	0	0.9695	4	4	2
2026	46.90786447	4135	117	23165	1	1999	0	0.9842	4	4	2
2027	69.78904524	4153	135	23165	1	1999	0	0.9824	4	5	2
2028	123.293172	4183	165	23165	1	1999	0	0.5881	3	6	2
2029	62.34102643	4201	183	23165	1	1999	0	0.4152	3	7	3
2030	104.3709624	4207	189	23165	1	1999	0	0.5055	2	7	3
2031	54.04711485	4213	195	23165	1	1999	0	0.5595	3	7	3
2032	71.53842564	4219	201	23165	1	1999	0	0.3757	1	7	3
2033	56.20443424	4225	207	23165	1	1999	0	0.4644	1	7	3
2034	69.89835029	4261	243	23165	1	1999	0	0.405	4	9	3
2035	76.40249796	4267	249	23165	1	1999	0	0.5082	3	9	3
2036	59.62244943	4327	309	23165	1	1999	0	0.8125	4	11	4
2037	80.43071911	3577	289	23166	2	1997	0	0.3992	5	10	4
2038	162.3163074	3637	349	23166	2	1997	0	0.9886	4	12	4
2039	75.91453482	4165	147	23166	0	1999	0	0.9581	4	5	2
2040	122.102313	4183	165	23166	0	1999	0	0.3821	2	6	2
2041	18.40606244	4201	183	23166	0	1999	0	0.621	2	7	3
2042	28.87008359	4207	189	23166	0	1999	0	0.5227	1	7	3
2043	36.19174655	4249	231	23166	0	1999	0	0.4347	2	8	3
2044	28.74035553	4255	237	23166	0	1999	0	0.4541	3	8	3
2045	63.81936918	3423	135	23170	2	1997	1	0.9454	4	5	2
2046	34.71219407	3446	158	23170	2	1997	1	0.7479	3	6	2
2047	75.4826287	3452	164	23170	2	1997	1	0.7125	3	6	2
2048	65.73212496	3881	228	23170	2	1998	1	0.4061	3	8	3
2049	91.70484714	3917	264	23170	2	1998	1	0.6746	4	9	3
2050	53.28243071	4148	130	23170	0	1999	0	0.974	4	5	2
2051	48.56783948	4107	89	23171	0	1999	0	0.9617	4	3	1
2052	27.91802216	4125	107	23171	0	1999	0	0.9309	4	4	2
2053	3.366177786	4143	125	23171	0	1999	0	0.957	4	5	2
2054	33.71035859	4149	131	23171	0	1999	0	0.9536	4	5	2
2055	4.977613268	4155	137	23171	0	1999	0	0.8856	4	5	2
2056	3.590871957	4161	143	23171	0	1999	0	0.8847	4	5	2
2057	25.6977263	4167	149	23171	0	1999	0	0.8872	4	5	2
2058	16.23237959	4173	155	23171	0	1999	0	0.9503	4	6	2
2059	29.10635258	4179	161	23171	0	1999	0	0.7511	4	6	2
2060	19.5167998	4185	167	23171	0	1999	0	0.5926	4	6	2
2061	8.791904619	4191	173	23171	0	1999	0	0.6793	4	6	2
2062	16.66904203	4132	114	23184	0	1999	0	0.596	5	4	2
2063	32.57937103	4138	120	23184	0	1999	0	0.6923	5	5	2
2064	81.98614674	4144	126	23184	0	1999	0	0.596	5	5	2
2065	119.9582106	4150	132	23184	0	1999	0	0.715	4	5	2
2066	61.10391565	4156	138	23184	0	1999	0	0.7917	4	5	2
2067	100.3724543	4174	156	23184	0	1999	0	0.4085	2	6	2
2068	19.62181884	4180	162	23184	0	1999	0	0.6	3	6	2
2069	55.03607564	4282	264	23184	0	1999	0	0.3775	2	9	3
2070	147.8740617	4186	168	23186	0	1999	0	0.5775	3	6	2
2071	18.81532051	4270	252	23186	0	1999	0	0.389	1	9	3
2072	43.70346616	4276	258	23186	0	1999	0	0.5933	4	9	3
2073	82.09666704	4282	264	23186	0	1999	0	0.4898	1	9	3
2074	53.62639996	4288	270	23186	0	1999	0	0.5832	4	9	3
2075	34.03279704	4139	121	23189	0	1999	0	0.914	4	5	2
2076	58.3717674	4145	127	23189	0	1999	0	0.9216	4	5	2
2077	41.29365806	4151	133	23189	0	1999	0	0.8852	4	5	2
2078	40.20589156	4157	139	23189	0	1999	0	0.9553	4	5	2
2079	64.64244412	4175	157	23189	0	1999	0	0.9363	4	6	2
2080	31.98520347	4181	163	23189	0	1999	0	0.8731	3	6	2
2081	77.47132222	4211	193	23189	0	1999	0	0.9331	4	7	3
2082	63.7254973	4217	199	23189	0	1999	0	0.9283	4	7	3
2083	71.11771157	4223	205	23189	0	1999	0	0.9297	4	7	3
2084	58.45682438	4241	223	23189	0	1999	0	0.5869	4	8	3
2085	71.48578621	4247	229	23189	0	1999	0	0.8158	4	8	3
2086	52.90172707	4265	247	23189	0	1999	0	0.5504	4	9	3
2087	88.42134651	4271	253	23189	0	1999	0	0.5066	1	9	3
2088	52.52394754	4277	259	23189	0	1999	0	0.7085	4	9	3
2089	42.01503471	4283	265	23189	0	1999	0	0.4109	2	9	3
2090	63.03037978	4289	271	23189	0	1999	0	0.5682	3	9	3
2091	102.1388672	4295	277	23189	0	1999	0	0.4951	4	10	4
2092	16.59687915	3797	144	23226	0	1998	0	0.9151	4	5	2
2093	57.7512542	3803	150	23226	0	1998	0	0.9498	4	5	2
2094	19.16912585	3809	156	23226	0	1998	0	0.8353	4	6	2
2095	69.89200344	3815	162	23226	0	1998	0	0.5485	3	6	2
2096	43.64033772	3833	180	23226	0	1998	0	0.7023	3	6	2
2097	26.17323651	3839	186	23226	0	1998	0	0.7605	3	7	3
2098	9.315067148	3845	192	23226	0	1998	0	0.6838	3	7	3
2099	68.34161346	3851	198	23226	0	1998	0	0.4132	3	7	3
2100	17.52468066	3857	204	23226	0	1998	0	0.7107	2	7	3
2101	15.18084491	3893	240	23226	0	1998	0	0.3613	1	8	3
2102	4.166505562	3899	246	23226	0	1998	0	0.3566	5	9	3
2103	90.69929928	3905	252	23226	0	1998	0	0.4058	2	9	3
2104	71.24904001	3941	288	23226	0	1998	0	0.5253	5	10	4
2105	21.02154446	3947	294	23226	0	1998	0	0.4189	5	10	4
2106	204.6133565	3965	312	23226	0	1998	0	0.8352	4	11	4
2107	81.62862602	3971	318	23226	0	1998	0	0.6108	1	11	4
2108	49.85419489	3977	324	23226	0	1998	0	0.3385	2	11	4
2109	93.31163913	3983	330	23226	0	1998	0	0.3176	5	11	4
2110	42.22091652	4001	348	23226	0	1998	0	0.729	4	12	4
2111	132.8588844	4007	354	23226	0	1998	0	0.4819	3	12	4
2112	46.68656502	4067	49	23226	1	1999	0	0.4588	3	2	1
2113	109.3330512	4073	55	23226	1	1999	0	0.5308	1	2	1
2114	59.55414841	4097	79	23226	1	1999	0	0.5257	5	3	1
2115	50.44976814	4103	85	23226	1	1999	0	0.7627	5	3	1
2116	69.85793761	4109	91	23226	1	1999	0	0.7608	5	4	2
2117	34.76844482	3822	169	23246	0	1998	0	0.9639	4	6	2
2118	78.73923256	3858	205	23246	0	1998	0	0.8152	4	7	3
2119	52.24684472	3864	211	23246	0	1998	0	0.7613	3	7	3
2120	61.46957943	3894	241	23246	0	1998	0	0.8359	4	8	3
2121	102.1227923	3900	247	23246	0	1998	0	0.7787	4	9	3
2122	100.5095205	3930	277	23246	0	1998	0	0.4247	3	10	4
2123	58.15920947	3966	313	23246	0	1998	0	0.3843	1	11	4
2124	37.53398755	4122	104	23246	1	1999	0	0.8422	4	4	2
2125	54.73305054	4128	110	23246	1	1999	0	0.9288	4	4	2
2126	47.31698583	4134	116	23246	1	1999	0	0.9135	4	4	2
2127	35.65558401	4140	122	23246	1	1999	0	0.9446	4	5	2
2128	19.0925118	4146	128	23246	1	1999	0	0.9029	4	5	2
2129	58.87859966	4164	146	23246	1	1999	0	0.8684	4	5	2
2130	102.0459788	4170	152	23246	1	1999	0	0.6869	4	6	2
2131	191.5035312	4176	158	23246	1	1999	0	0.8902	4	6	2
2132	83.05409627	4182	164	23246	1	1999	0	0.9594	4	6	2
2133	77.57254116	4188	170	23246	1	1999	0	0.9551	4	6	2
2134	33.97009585	4248	230	23246	1	1999	0	0.59	3	8	3
2135	82.14538179	4254	236	23246	1	1999	0	0.4153	3	8	3
2136	32.26270705	4260	242	23246	1	1999	0	0.4728	3	8	3
2137	52.54477014	4266	248	23246	1	1999	0	0.4891	3	9	3
2138	116.7320498	4272	254	23246	1	1999	0	0.5378	4	9	3
2139	100.1616501	4278	260	23246	1	1999	0	0.5148	4	9	3
2140	38.208163	3763	110	23249	0	1998	0	0.9347	4	4	2
2141	45.88068807	3769	116	23249	0	1998	0	0.9357	4	4	2
2142	74.82568104	3775	122	23249	0	1998	0	0.9119	4	5	2
2143	24.27985432	4135	117	23249	0	1999	0	0.8755	4	4	2
2144	54.11800695	4171	153	23249	0	1999	0	0.7718	4	6	2
2145	14.40722055	3860	207	23256	0	1998	0	0.5178	1	7	3
2146	50.39792491	3962	309	23256	0	1998	0	0.5086	3	11	4
2147	107.1229126	3968	315	23256	0	1998	0	0.6603	4	11	4
2148	147.3583558	3974	321	23256	0	1998	0	0.8405	1	11	4
2149	4.157464966	4040	22	23256	1	1999	0	0.605	4	1	1
2150	125.9651655	4046	28	23256	1	1999	0	0.3375	4	1	1
2151	121.6174757	4052	34	23256	1	1999	0	0.8609	4	2	1
2152	51.665735	4058	40	23256	1	1999	0	0.3851	3	2	1
2153	30.01005017	4148	130	23256	1	1999	0	0.655	4	5	2
2154	63.5878461	4166	148	23256	1	1999	0	0.7176	4	5	2
2155	65.99738468	4196	178	23256	1	1999	0	0.5383	2	6	2
2156	37.25766789	4202	184	23256	1	1999	0	0.587	2	7	3
2157	32.24487835	3909	256	23307	1	1998	0	0.3312	2	9	3
2158	88.57804719	3915	262	23307	1	1998	0	0.4905	1	9	3
2159	48.28191704	4005	352	23307	1	1998	0	0.431	4	12	4
2160	55.25615179	4023	5	23307	2	1999	1	0.6531	4	1	1
2161	93.15686663	4053	35	23307	2	1999	1	0.8722	4	2	1
2162	56.72851195	4059	41	23307	2	1999	1	0.5834	4	2	1
2163	117.4289252	4065	47	23307	2	1999	1	0.6105	1	2	1
2164	105.7111467	4071	53	23307	2	1999	1	0.3438	4	2	1
2165	109.9244009	4101	83	23307	2	1999	1	0.563	4	3	1
2166	56.06134272	4107	89	23307	2	1999	1	0.5569	4	3	1
2167	37.70749917	4113	95	23307	2	1999	1	0.7799	4	4	2
2168	140.9774727	4119	101	23307	2	1999	1	0.393	4	4	2
2169	99.05954854	4125	107	23307	2	1999	1	0.9304	4	4	2
